,city,Lat,Long,VenueName,VenueLatitude,VenueLongitude,VenueCategory
5362,Berkeley,37.869976,-122.2981,CB2,37.87098225,-122.30131704,Furniture / Home Store
5363,Berkeley,37.869976,-122.2981,Castle in the Air,37.86996310525206,-122.30055394512263,Arts & Crafts Store
5364,Berkeley,37.869976,-122.2981,Pollara Pizzeria,37.870093,-122.301453,Pizza Place
5365,Berkeley,37.869976,-122.2981,Sierra Nevada Torpedo Room,37.86656517467685,-122.29950526402129,Beer Bar
5366,Berkeley,37.869976,-122.2981,Earthsake,37.87028858807344,-122.30096163648801,Mattress Store
5367,Berkeley,37.869976,-122.2981,Dojo Dog,37.86851774122753,-122.29947640919761,Food Truck
5368,Berkeley,37.869976,-122.2981,Rejuvenation,37.87140015728123,-122.3009327880535,Furniture / Home Store
5369,Berkeley,37.869976,-122.2981,Artis Coffee Roasters,37.87152805568311,-122.30101021647177,Coffee Shop
5370,Berkeley,37.869976,-122.2981,Casa Latina Bakery,37.871453762462814,-122.29286577046852,Mexican Restaurant
5371,Berkeley,37.869976,-122.2981,Amazon 4-star,37.870514066767015,-122.30072725310862,Department Store
5372,Berkeley,37.869976,-122.2981,Bette's To Go,37.86984351019222,-122.30049211526136,Café
5373,Berkeley,37.869976,-122.2981,The Spanish Table,37.87104807500783,-122.29290362602097,Gourmet Shop
5374,Berkeley,37.869976,-122.2981,Sur La Table,37.86990698864872,-122.30095160926476,Kitchen Supply Store
5375,Berkeley,37.869976,-122.2981,4th Street Bagel,37.87040062799137,-122.30060821406276,Bagel Shop
5376,Berkeley,37.869976,-122.2981,Steamworks,37.86590255763911,-122.29909384316747,Spa
5377,Berkeley,37.869976,-122.2981,Cheese Steak Shop,37.868760154716185,-122.29297116857558,Sandwich Place
5378,Berkeley,37.869976,-122.2981,Takara Sake USA Inc.,37.86618204400883,-122.29974779390004,Brewery
5379,Berkeley,37.869976,-122.2981,Albatross Pub,37.87074184952482,-122.29282216807788,Pub
5380,Berkeley,37.869976,-122.2981,Scrapbook Territory,37.87172581149973,-122.30099453721881,Arts & Crafts Store
5381,Berkeley,37.869976,-122.2981,Madewell,37.8686835812313,-122.3000031709671,Women's Store
5382,Berkeley,37.869976,-122.2981,Five Little Monkeys,37.86988845659487,-122.30069135015395,Toy / Game Store
5383,Berkeley,37.869976,-122.2981,Sari Palace,37.86855143225744,-122.29426804576805,Boutique
5384,Berkeley,37.869976,-122.2981,Lacquerbar,37.866665,-122.29954,Nail Salon
5385,Berkeley,37.869976,-122.2981,Café Leila,37.87253770589613,-122.29361405024649,Café
5386,Berkeley,37.869976,-122.2981,Bombay Spice House,37.868575,-122.293493,Food & Drink Shop
5387,Berkeley,37.869976,-122.2981,National Car Rental,37.867948999999996,-122.295832,Rental Car Location
5388,Berkeley,37.869976,-122.2981,MAC Cosmetics,37.868968,-122.3005227,Cosmetics Shop
5389,Berkeley,37.869976,-122.2981,Kabana Restaurant,37.86900030417305,-122.29300729228011,Indian Restaurant
5390,Berkeley,37.869976,-122.2981,Peet's Coffee & Tea,37.870203,-122.300935,Coffee Shop
5391,Berkeley,37.869976,-122.2981,Convert,37.86965617577153,-122.30046576923635,Clothing Store
5392,Berkeley,37.869976,-122.2981,Indus Village Pakistani Restaurant,37.87000839190859,-122.29262082402803,Indian Restaurant
5393,Berkeley,37.869976,-122.2981,Manhattan Bagel,37.870370738158314,-122.30071743870461,Bagel Shop
5394,Berkeley,37.869976,-122.2981,Design Within Reach,37.87033646596848,-122.30096492165951,Furniture / Home Store
5395,Berkeley,37.869976,-122.2981,Catahoula coffee,37.866313936077404,-122.29956612470703,Coffee Shop
5396,Berkeley,37.869976,-122.2981,lululemon athletica,37.8688143,-122.3001453,Clothing Store
5397,Berkeley,37.869976,-122.2981,Doc's Refresher,37.868530633659866,-122.294787811215,Pub
5398,Berkeley,37.869976,-122.2981,Restoration Hardware,37.87081734190813,-122.3009234964687,Furniture / Home Store
5399,Berkeley,37.869976,-122.2981,Wells Fargo,37.8693444,-122.2924928,Bank
5400,Berkeley,37.869976,-122.2981,Z Gallerie,37.87098404,-122.30072287,Furniture / Home Store
5401,Berkeley,37.869976,-122.2981,Jiffy Lube,37.8683100273448,-122.29488124228794,Automotive Shop
5402,Berkeley,37.869976,-122.2981,Noble Cow Creamery,37.869763,-122.300358,Ice Cream Shop
5403,Berkeley,37.869976,-122.2981,Rabat Shoes,37.869323,-122.300146,Shoe Store
5404,Berkeley,37.869976,-122.2981,Thousand Cranes,37.869939,-122.30041100000001,Furniture / Home Store
5405,Berkeley,37.869976,-122.2981,Roark,37.86974334716797,-122.30081939697266,Clothing Store
5406,Berkeley,37.869976,-122.2981,Lunettes du Monde Optometry,37.8704724,-122.3007905,Doctor's Office
5407,Berkeley,37.869976,-122.2981,Cupkates,37.87065355755098,-122.30083985518485,Dessert Shop
5408,Berkeley,37.869976,-122.2981,The Shade Store,37.870296,-122.30096,Furniture / Home Store
5409,Berkeley,37.869976,-122.2981,Turkish Towel Collections,37.87144421920267,-122.30102118528764,Accessories Store
5410,Berkeley,37.869976,-122.2981,Inside Line Equipment,37.871696,-122.300986,Outdoor Supply Store
5411,Hemet,33.752886,-116.055617,Wine Country Pool & Spa Services,33.7529,-116.0556,Pool
5412,Hemet,33.752886,-116.055617,Business adding option not available,33.75255071866197,-116.05658769607544,Fast Food Restaurant
5413,Anaheim,33.806965,-117.92594,Disneyland Hotel,33.8087026,-117.926752,Hotel
5414,Anaheim,33.806965,-117.92594,Earl of Sandwich,33.8086152,-117.9253288,Sandwich Place
5415,Anaheim,33.806965,-117.92594,The LEGO Store,33.80880954662581,-117.92440479695892,Toy / Game Store
5416,Anaheim,33.806965,-117.92594,Steakhouse 55,33.80861017080358,-117.927661,Steakhouse
5417,Anaheim,33.806965,-117.92594,Trader Sam's Enchanted Tiki Bar,33.8082679,-117.9266009,Tiki Bar
5418,Anaheim,33.806965,-117.92594,Downtown Disney Stage,33.80906055255982,-117.92506440672874,General Entertainment
5419,Anaheim,33.806965,-117.92594,Frontier Tower,33.80741551470565,-117.92685956575846,Hotel
5420,Anaheim,33.806965,-117.92594,Disney's Paradise Pier Hotel,33.8061566,-117.924676,Hotel
5421,Anaheim,33.806965,-117.92594,Disney's Grand Californian Hotel & Spa,33.8076278,-117.9229558,Hotel
5422,Anaheim,33.806965,-117.92594,Downtown Disney District,33.80902149544723,-117.92358147571639,Shopping Plaza
5423,Anaheim,33.806965,-117.92594,Rose Court Garden,33.807939968225966,-117.92621107262016,Garden
5424,Anaheim,33.806965,-117.92594,Beach Comber Club,33.806078549502615,-117.92436912149503,Café
5425,Anaheim,33.806965,-117.92594,Monorail Station - Downtown Disney,33.80921259393423,-117.92451136483633,Light Rail Station
5426,Anaheim,33.806965,-117.92594,Wonderground Gallery,33.809152662863674,-117.9232724501571,Art Gallery
5427,Anaheim,33.806965,-117.92594,Paradise Garden Bandstand,33.806038645265104,-117.92327066610177,Music Venue
5428,Anaheim,33.806965,-117.92594,Adventure Tower,33.808734389593546,-117.92632944107315,Hotel
5429,Anaheim,33.806965,-117.92594,Disney Home,33.80910721564048,-117.92314470642714,Furniture / Home Store
5430,Anaheim,33.806965,-117.92594,Marceline's Confectionery,33.80890166769233,-117.92260884790159,Candy Store
5431,Anaheim,33.806965,-117.92594,Hearthstone Lounge,33.8076109,-117.9222261,Hotel Bar
5432,Anaheim,33.806965,-117.92594,Ballast Point Brewing Company,33.809097646268484,-117.9230009766846,Brewery
5433,Anaheim,33.806965,-117.92594,Jazz Kitchen Express,33.80913370852668,-117.92350284663456,Cajun / Creole Restaurant
5434,Anaheim,33.806965,-117.92594,Salt & Straw,33.80893168280128,-117.9225270471295,Ice Cream Shop
5435,Anaheim,33.806965,-117.92594,Mickey's Sorcerers Hat,33.80898064954745,-117.92622685432434,Sculpture Garden
5436,Anaheim,33.806965,-117.92594,Ralph Brennan's Jazz Kitchen,33.809041,-117.923641,Restaurant
5437,Anaheim,33.806965,-117.92594,Corn Dog Castle,33.80639895387373,-117.92245660723893,Hot Dog Joint
5438,Anaheim,33.806965,-117.92594,Grizzly Peak,33.807070828967376,-117.9213393795686,Theme Park
5439,Anaheim,33.806965,-117.92594,Sprinkles,33.809061004189594,-117.92299978751825,Cupcake Shop
5440,Anaheim,33.806965,-117.92594,Fantasy Tower,33.809193872646695,-117.92697729275339,Hotel
5441,Anaheim,33.806965,-117.92594,Tortilla Jo's,33.8094,-117.923713,Mexican Restaurant
5442,Anaheim,33.806965,-117.92594,E-Ticket Club Concierge Lounge,33.808782101470975,-117.92614167589994,Lounge
5443,Anaheim,33.806965,-117.92594,Jamba Juice,33.808583,-117.922275,Juice Bar
5444,Anaheim,33.806965,-117.92594,World of Color,33.80586933939923,-117.92148795181565,Theme Park Ride / Attraction
5445,Anaheim,33.806965,-117.92594,Disney California Adventure Park,33.806112,-117.920859,Theme Park
5446,Anaheim,33.806965,-117.92594,Goofy's Kitchen,33.8086921,-117.9273467,American Restaurant
5447,Anaheim,33.806965,-117.92594,Toy Story Midway Mania!,33.8045901,-117.9216581,Theme Park Ride / Attraction
5448,Anaheim,33.806965,-117.92594,Napa Rose Lounge,33.807913,-117.921393,Wine Bar
5449,Anaheim,33.806965,-117.92594,Pixar Pier,33.804752,-117.92204,Theme Park Ride / Attraction
5450,Anaheim,33.806965,-117.92594,World of Disney,33.8085901,-117.9210194,Toy / Game Store
5451,Anaheim,33.806965,-117.92594,Uva Bar & Cafe,33.80945505,-117.92367492,Bar
5452,Anaheim,33.806965,-117.92594,Grizzly River Run,33.8068734,-117.9209623,Theme Park Ride / Attraction
5453,Anaheim,33.806965,-117.92594,Disney Pin Traders,33.8091273334636,-117.9243756139551,Souvenir Shop
5454,Anaheim,33.806965,-117.92594,Disney Dress Shop,33.80909293666763,-117.92302304904828,Women's Store
5455,Anaheim,33.806965,-117.92594,Starbucks,33.80856,-117.92187,Coffee Shop
5456,Anaheim,33.806965,-117.92594,Mandara Spa,33.80761657872195,-117.92186658118881,Spa
5457,Anaheim,33.806965,-117.92594,Wetzel's Pretzels,33.80902304928622,-117.9227329358833,Snack Place
5458,Anaheim,33.806965,-117.92594,The Little Mermaid: Ariel's Undersea Adventure,33.8062435,-117.9210825,Theme Park Ride / Attraction
5459,Anaheim,33.806965,-117.92594,Goofy's Sky School,33.80635969671959,-117.92280947415475,Theme Park Ride / Attraction
5460,Anaheim,33.806965,-117.92594,Redwood Creek Challenge Trail,33.80686496041203,-117.92179858623508,Theme Park Ride / Attraction
5461,Anaheim,33.806965,-117.92594,Storytellers Café,33.80791334714462,-117.9218396991655,American Restaurant
5462,Anaheim,33.806965,-117.92594,Catal Restaurant,33.80845984,-117.92291478,Mediterranean Restaurant
5463,Anaheim,33.806965,-117.92594,Craftsman's Club,33.80810191519754,-117.92238908521311,Hotel
5464,Anaheim,33.806965,-117.92594,Napa Rose Restaurant,33.80788458589474,-117.92123068602591,American Restaurant
5465,Anaheim,33.806965,-117.92594,Tangaroa Terrace,33.80836717373619,-117.92658140129288,American Restaurant
5466,Anaheim,33.806965,-117.92594,Paradise Garden Grill,33.806074,-117.923504,Mediterranean Restaurant
5467,Anaheim,33.806965,-117.92594,Black Tap,33.809128,-117.922931,American Restaurant
5468,Anaheim,33.806965,-117.92594,Silly Symphony Swings,33.8056502,-117.9226866,Theme Park Ride / Attraction
5469,Anaheim,33.806965,-117.92594,White Water Snacks,33.80735430945805,-117.92143814757091,Snack Place
5470,Anaheim,33.806965,-117.92594,Disneyland Resort Center (BOB),33.80722608264347,-117.92720112338449,Coworking Space
5471,Anaheim,33.806965,-117.92594,Naples Ristorante e Bar,33.8089865,-117.9221148,Italian Restaurant
5472,Anaheim,33.806965,-117.92594,Lamplight Lounge,33.80520954434427,-117.92124224579193,Lounge
5473,Anaheim,33.806965,-117.92594,The Lounge at Steakhouse 55,33.8086143,-117.9275904,Lounge
5474,Anaheim,33.806965,-117.92594,Disneyland Hotel Pool,33.8087940657887,-117.92675668688213,Hotel Pool
5475,Anaheim,33.806965,-117.92594,Wilderness Explorer Ceremony,33.80678652633942,-117.9213494780168,Playground
5476,Anaheim,33.806965,-117.92594,Downtown Disney Valet Booth,33.809563644524104,-117.92524196255562,Theme Park
5477,Anaheim,33.806965,-117.92594,Alamo Rent A Car,33.80614471435547,-117.92503356933594,Rental Car Location
5478,Anaheim,33.806965,-117.92594,Disney’s Fantasia Shop,33.8090157,-117.927128,Gift Shop
5479,Anaheim,33.806965,-117.92594,The Coffee House,33.8087912286451,-117.92733054232781,Coffee Shop
5480,Anaheim,33.806965,-117.92594,Quality Inn & Suites Anaheim at the Park,33.802698,-117.926422,Hotel
5481,Anaheim,33.806965,-117.92594,Denny's,33.80278703446247,-117.92720049619675,Breakfast Spot
5482,Anaheim,33.806965,-117.92594,Mickey Mouse Penthouse,33.80839369961174,-117.92609872247361,Hotel
5483,Anaheim,33.806965,-117.92594,Disneyland Hotel Costuming,33.8077599016148,-117.92687677344124,Clothing Store
5484,Anaheim,33.806965,-117.92594,Big Thunder Suite,33.807964383611484,-117.92621612548828,Hotel
5485,Anaheim,33.806965,-117.92594,Monorail Slides,33.80810336222517,-117.92699146481498,Hotel Pool
5486,Anaheim,33.806965,-117.92594,Disneyland Hotel Fitness Center,33.80818111050412,-117.92750035597994,Gym / Fitness Center
5487,Anaheim,33.806965,-117.92594,Best Western Plus Pavilions,33.80274277684164,-117.92763118261064,Hotel
5488,Anaheim,33.806965,-117.92594,Small World Gifts And Sundries,33.809054,-117.926708,Gift Shop
5489,Anaheim,33.806965,-117.92594,Anaheim Discovery Inn & Suites at the Park,33.80287102407123,-117.92530503071544,Motel
5490,Anaheim,33.806965,-117.92594,Katella & Walnut,33.803328631501486,-117.92827606201173,Intersection
5491,Anaheim,33.806965,-117.92594,Wonderland Liquor,33.80294082162448,-117.9278039932251,Liquor Store
5492,Richmond,37.941824,-122.32553,Catahoula Coffee Company,37.93971947529248,-122.3270293258678,Coffee Shop
5493,Richmond,37.941824,-122.32553,3 hermanas,37.942831680985414,-122.32997253086539,Mexican Restaurant
5494,Richmond,37.941824,-122.32553,Enterprise Rent-A-Car,37.94018067230375,-122.32707940422642,Rental Car Location
5495,Richmond,37.941824,-122.32553,Angel's Restaurant,37.93945473537678,-122.32731033923699,Mexican Restaurant
5496,Richmond,37.941824,-122.32553,Valero,37.943623295485175,-122.3287984486788,Convenience Store
5497,Richmond,37.941824,-122.32553,Rose & Mikes Liquor,37.94289228523549,-122.3300448878559,Liquor Store
5498,Richmond,37.941824,-122.32553,Traverso & Sons Red Wing Shoes,37.94289425818435,-122.33005672051088,Shoe Store
5499,Richmond,37.941824,-122.32553,Nuñez Tattoo & Piercing,37.944297,-122.329254,Tattoo Parlor
5500,Richmond,37.941824,-122.32553,St Davids Field,37.945108079664806,-122.322069979197,Baseball Field
5501,San Diego,32.766482,-117.20077,Catalina Offshore Products,32.765594,-117.203026,Fish Market
5502,San Diego,32.766482,-117.20077,urbn leaf,32.7673889,-117.2022917,Marijuana Dispensary
5503,San Diego,32.766482,-117.20077,JV's Mexican Food,32.76865828315828,-117.20032509574996,Mexican Restaurant
5504,San Diego,32.766482,-117.20077,Bull's Smokin BBQ,32.76853788117238,-117.20100254785041,BBQ Joint
5505,San Diego,32.766482,-117.20077,Wholesale Flowers,32.76623781849062,-117.197301661238,Flower Shop
5506,San Diego,32.766482,-117.20077,Nico's Taco Shop,32.768586904835054,-117.19941707831443,Taco Place
5507,San Diego,32.766482,-117.20077,J&T Thai Street Food,32.765810067015714,-117.19633073414475,Thai Restaurant
5508,San Diego,32.766482,-117.20077,Rose Donuts,32.765324,-117.196365,Donut Shop
5509,San Diego,32.766482,-117.20077,Grinder Gym,32.76747250211745,-117.19871385921205,Gym
5510,San Diego,32.766482,-117.20077,Urbane Cafe,32.76483656371544,-117.1968815326352,Café
5511,San Diego,32.766482,-117.20077,Crossfit Fortius,32.76512867301005,-117.20398306846619,Gym
5512,San Diego,32.766482,-117.20077,MATADOR Mexican Grill,32.765345775458755,-117.19642875088205,Mexican Restaurant
5513,San Diego,32.766482,-117.20077,Plaza Donuts,32.7685,-117.20018200000001,Donut Shop
5514,San Diego,32.766482,-117.20077,Deft Brewing,32.764211,-117.199148,Brewery
5515,San Diego,32.766482,-117.20077,Home Brew Mart / Ballast Point Brewery,32.766852245380825,-117.19544621466235,Brewery
5516,San Diego,32.766482,-117.20077,Sardina's Italian Restaurant & Bar,32.76930169629927,-117.20044109226606,Italian Restaurant
5517,San Diego,32.766482,-117.20077,Starbucks,32.764713,-117.1972,Coffee Shop
5518,San Diego,32.766482,-117.20077,Jerome's Furniture,32.767873386447064,-117.20330775667742,Furniture / Home Store
5519,San Diego,32.766482,-117.20077,Pita Pit,32.76456,-117.196405,Sandwich Place
5520,San Diego,32.766482,-117.20077,Waters Fine Foods,32.76877105528818,-117.2005876129086,Deli / Bodega
5521,San Diego,32.766482,-117.20077,Aerial Revolution,32.76504688797226,-117.19644476914816,Performing Arts Venue
5522,San Diego,32.766482,-117.20077,Sushi Freak,32.76481740062015,-117.197095988068,Sushi Restaurant
5523,San Diego,32.766482,-117.20077,Pho Kitchen,32.76476464993967,-117.19674441474112,Noodle House
5524,San Diego,32.766482,-117.20077,Pacific Time,32.766349,-117.19553700000002,Bakery
5525,San Diego,32.766482,-117.20077,Jamba Juice,32.764562,-117.197298,Juice Bar
5526,San Diego,32.766482,-117.20077,SUBWAY,32.7685,-117.20018200000001,Sandwich Place
5527,San Diego,32.766482,-117.20077,Heavenly Nails and Spa,32.764636997249966,-117.19706351171499,Cosmetics Shop
5528,San Diego,32.766482,-117.20077,Brick by Brick,32.76868524780561,-117.20104654310263,Rock Club
5529,San Diego,32.766482,-117.20077,Tio Leo's Mexican Restaurant,32.766008055706756,-117.19784790508172,Bar
5530,San Diego,32.766482,-117.20077,Andre's Cuban Restaurant,32.770553755169445,-117.2016148690958,Cuban Restaurant
5531,San Diego,32.766482,-117.20077,Stehly Farms Market,32.77047538113218,-117.20162687456538,Market
5532,San Diego,32.766482,-117.20077,Subway,32.76470317237349,-117.19716723725242,Sandwich Place
5533,San Diego,32.766482,-117.20077,Redbox,32.765233,-117.197296,Video Store
5534,San Diego,32.766482,-117.20077,U.S. Bank ATM,32.76560231818468,-117.1969610452652,ATM
5535,San Diego,32.766482,-117.20077,Social Hookah Lounge,32.76574128343852,-117.19633543800772,Mediterranean Restaurant
5536,San Diego,32.766482,-117.20077,Domino's Pizza,32.7662,-117.196,Pizza Place
5537,San Diego,32.766482,-117.20077,Little Caesars Pizza,32.770503000000005,-117.20141000000001,Pizza Place
5538,San Diego,32.766482,-117.20077,FedEx Office Print & Ship Center,32.76465992261487,-117.19651746875027,Shipping Store
5539,San Diego,32.766482,-117.20077,Corner Store,32.76828292391678,-117.19944169231299,Convenience Store
5540,San Diego,32.766482,-117.20077,7-Eleven,32.7652481574522,-117.19729892444775,Convenience Store
5541,San Diego,32.766482,-117.20077,Waters Catering,32.76821,-117.200736,Food
5542,San Diego,32.766482,-117.20077,Coles Fine Flooring,32.768192,-117.202431,Carpet Store
5543,San Diego,32.766482,-117.20077,Carl's Jr.,32.765216635875866,-117.19785690307617,Fast Food Restaurant
5544,San Diego,32.766482,-117.20077,Metro Decor,32.76853693113901,-117.20322788188797,Furniture / Home Store
5545,San Diego,32.766482,-117.20077,Atlas Furniture,32.7692585289428,-117.20245677089804,Furniture / Home Store
5546,San Diego,32.766482,-117.20077,Pattie Wells' Dancetime Center,32.76975437561292,-117.20316221534792,Dance Studio
5547,San Diego,32.766482,-117.20077,Rice King,32.765689849853516,-117.19622039794922,Japanese Restaurant
5548,San Diego,32.766482,-117.20077,Morena District Certified Farmers Market,32.76946,-117.20395,Farmers Market
5549,San Diego,32.766482,-117.20077,Morena/Linda Vista Trolley Station,32.76363699390138,-117.19696325811556,Light Rail Station
5550,San Diego,32.766482,-117.20077,Luv Bridal,32.7662662,-117.195574,Clothing Store
5551,San Diego,32.766482,-117.20077,Friar Tux,32.76644726,-117.19543723,Men's Store
5552,San Diego,32.766482,-117.20077,Kona Kakes & Plates,32.766739522378884,-117.19544789294102,Coffee Shop
5553,San Pedro,33.732368,-118.28905,Goodfellas Sports Bar,33.73372492461125,-118.28757190851215,Sports Bar
5554,San Pedro,33.732368,-118.28905,Omelette and Waffle Shop,33.734120735482975,-118.2925695462666,Breakfast Spot
5555,San Pedro,33.732368,-118.28905,Slavko's Harbor Poultry,33.73296642443847,-118.28782283597985,Wings Joint
5556,San Pedro,33.732368,-118.28905,J. Trani's Ristorante,33.736206163370746,-118.28969788728622,Italian Restaurant
5557,San Pedro,33.732368,-118.28905,Iron City Tavern,33.73592059000594,-118.28986726560069,Bar
5558,San Pedro,33.732368,-118.28905,El Taco,33.73585017661999,-118.28814301425778,Mexican Restaurant
5559,San Pedro,33.732368,-118.28905,Pacific Wilderness,33.72836109108073,-118.2882124934441,Dive Shop
5560,San Pedro,33.732368,-118.28905,Baskin-Robbins,33.73474404778699,-118.29260714385453,Ice Cream Shop
5561,San Pedro,33.732368,-118.28905,Tommys Famous Burgers,33.7334740285903,-118.2926713505663,Burger Joint
5562,San Pedro,33.732368,-118.28905,Buono's,33.73078777168637,-118.29224290547644,Pizza Place
5563,San Pedro,33.732368,-118.28905,Starbucks,33.732991896053036,-118.29333677410747,Coffee Shop
5564,San Pedro,33.732368,-118.28905,Dollar Tree,33.730321242490895,-118.28834235421945,Discount Store
5565,San Pedro,33.732368,-118.28905,Subway #12780,33.73225489297087,-118.2919694963125,Sandwich Place
5566,San Pedro,33.732368,-118.28905,Domino's Pizza,33.73018769834713,-118.29216520597583,Pizza Place
5567,San Pedro,33.732368,-118.28905,Puesta Del Sol Restaurant & Bar,33.72909339459519,-118.29217694150803,Bar
5568,San Pedro,33.732368,-118.28905,U.S. Bank ATM,33.732788294640486,-118.29331398010254,ATM
5569,San Pedro,33.732368,-118.28905,Chase Bank,33.73483,-118.288224,Bank
5570,San Pedro,33.732368,-118.28905,Pacific Industrial Hardware True Value,33.733707,-118.288195,Hardware Store
5571,San Pedro,33.732368,-118.28905,south pacific market,33.731857,-118.28738600000001,Convenience Store
5572,Pasadena,34.146607,-118.1391,Tender Greens,34.145855842156735,-118.13740636504622,Salad Place
5573,Pasadena,34.146607,-118.1391,Urth Caffé,34.14570061112308,-118.13834315613003,Café
5574,Pasadena,34.146607,-118.1391,Settebello Pizzeria: Pasadena,34.145863910022925,-118.13728059461403,Pizza Place
5575,Pasadena,34.146607,-118.1391,Blaze Pizza,34.14606,-118.136774,Pizza Place
5576,Pasadena,34.146607,-118.1391,Laemmle Playhouse 7,34.146285649693624,-118.13665395500189,Indie Movie Theater
5577,Pasadena,34.146607,-118.1391,Rotisserie Chicken of California,34.14626893008506,-118.14140405483484,Fried Chicken Joint
5578,Pasadena,34.146607,-118.1391,Vroman's Bookstore,34.14616652239273,-118.13620529025441,Bookstore
5579,Pasadena,34.146607,-118.1391,The Pasadena Playhouse,34.14513347450664,-118.13702190182981,Theater
5580,Pasadena,34.146607,-118.1391,Monopole Wine,34.14550907936062,-118.13706424474972,Wine Bar
5581,Pasadena,34.146607,-118.1391,sweetgreen,34.14567520900105,-118.13796587301636,Salad Place
5582,Pasadena,34.146607,-118.1391,Pasadena Nails & Skin Care,34.145602000000004,-118.13712199999999,Cosmetics Shop
5583,Pasadena,34.146607,-118.1391,California Pizza Kitchen,34.147541,-118.141743,Pizza Place
5584,Pasadena,34.146607,-118.1391,Art + Science Cafe,34.14412602382927,-118.13848178877936,Coffee Shop
5585,Pasadena,34.146607,-118.1391,Ruth's Chris Steak House,34.1460283,-118.1425956,Steakhouse
5586,Pasadena,34.146607,-118.1391,The Next Chapter by Jones Coffee,34.14587545446603,-118.13628878233143,Coffee Shop
5587,Pasadena,34.146607,-118.1391,Roy's,34.1461929,-118.1370961,Hawaiian Restaurant
5588,Pasadena,34.146607,-118.1391,USC Pacific Asia Museum,34.14677085864509,-118.14106006875214,Museum
5589,Pasadena,34.146607,-118.1391,Studio Metamorphosis,34.14433421617687,-118.13656697303405,Gym / Fitness Center
5590,Pasadena,34.146607,-118.1391,Patty Wagon Food Truck,34.14596392400574,-118.14135179584379,Food Truck
5591,Pasadena,34.146607,-118.1391,Kitchen United,34.14484518455376,-118.13858870001735,Comfort Food Restaurant
5592,Pasadena,34.146607,-118.1391,Yahaira's Cafe,34.14574298167555,-118.13608611083303,Mexican Restaurant
5593,Pasadena,34.146607,-118.1391,Pro Soccer Store,34.147456,-118.141213,Sporting Goods Shop
5594,Pasadena,34.146607,-118.1391,Total Wine & More,34.146327497951326,-118.13552096486092,Wine Shop
5595,Pasadena,34.146607,-118.1391,Nine & Nine Thai Kitchen,34.145790521357775,-118.13525367777416,Thai Restaurant
5596,Pasadena,34.146607,-118.1391,ArcLight Cinemas,34.14548924292289,-118.14342910569427,Multiplex
5597,Pasadena,34.146607,-118.1391,Zona Rosa Caffe,34.14552005938478,-118.1368752402403,Coffee Shop
5598,Pasadena,34.146607,-118.1391,The Westin Pasadena,34.1491019,-118.1418805,Hotel
5599,Pasadena,34.146607,-118.1391,Alexander's Steakhouse,34.147449,-118.142256,Steakhouse
5600,Pasadena,34.146607,-118.1391,Takuya Japanese Restaurant,34.145807601895605,-118.13610767227833,Japanese Restaurant
5601,Pasadena,34.146607,-118.1391,"Ginger And Spice Noodle & Grill, formerly Beany's Cafe",34.145961336112684,-118.14114982151725,Breakfast Spot
5602,Pasadena,34.146607,-118.1391,El Portal Restaurant,34.145030006538235,-118.13611909747124,Mexican Restaurant
5603,Pasadena,34.146607,-118.1391,The Stand,34.145255,-118.136695,New American Restaurant
5604,Pasadena,34.146607,-118.1391,Bath & Body Works,34.14558000882116,-118.14343723444792,Cosmetics Shop
5605,Pasadena,34.146607,-118.1391,Trejo's Cantina Pasadena,34.14521876157891,-118.13704477343053,Taco Place
5606,Pasadena,34.146607,-118.1391,Lucky Boy,34.14966433084861,-118.13980203732996,Burger Joint
5607,Pasadena,34.146607,-118.1391,The Pumpernickel Deli,34.142936999999996,-118.14028300000001,Sandwich Place
5608,Pasadena,34.146607,-118.1391,Noodle And Noodle,34.145632,-118.134882,Vietnamese Restaurant
5609,Pasadena,34.146607,-118.1391,Happy Nails & Spa of Pasadena,34.145354012620864,-118.1426529668905,Nail Salon
5610,Pasadena,34.146607,-118.1391,The Halal Guys,34.144955,-118.138449,North Indian Restaurant
5611,Pasadena,34.146607,-118.1391,Jones Coffee Roasters,34.14586980139065,-118.13623419906996,Coffee Shop
5612,Pasadena,34.146607,-118.1391,Bobby's Place,34.149511042412506,-118.13671026076896,American Restaurant
5613,Pasadena,34.146607,-118.1391,Yard House,34.14577562482364,-118.14363678239977,American Restaurant
5614,Pasadena,34.146607,-118.1391,Target,34.1464632831055,-118.13448197687684,Big Box Store
5615,Pasadena,34.146607,-118.1391,Europane Bakery,34.145800662459884,-118.14360061948037,Bakery
5616,Pasadena,34.146607,-118.1391,Starbucks,34.14293629424605,-118.14102038222823,Coffee Shop
5617,Pasadena,34.146607,-118.1391,Mrs. Fields Cookies,34.145919975331786,-118.14206033318146,Dessert Shop
5618,Pasadena,34.146607,-118.1391,Fred Astaire Dance Studio,34.1443132,-118.1348316,Dance Studio
5619,Pasadena,34.146607,-118.1391,Paseo Colorado,34.145197604924505,-118.14371109008789,Shopping Mall
5620,Pasadena,34.146607,-118.1391,Great Maple,34.14566677453628,-118.14434551543252,American Restaurant
5621,Pasadena,34.146607,-118.1391,Tommy Bahama,34.144953,-118.14322800000001,Clothing Store
5622,Pasadena,34.146607,-118.1391,U.S. Bank ATM,34.14580250449209,-118.13525582095556,ATM
5623,Pasadena,34.146607,-118.1391,Starbucks,34.14667781526626,-118.13450677800137,Coffee Shop
